"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2"
,,,,,"Orrville, Ohio, United States","385138671485",,"7499.99","US $7,499.99","sports_nutz",,"","LEBRON JAMES 2008-09 TOPPS CHROME REFRACTOR #23 GEM PSA 10 CHALK TOSS CAVALIERS","Sports Trading Card",,"https://www.ebay.com/itm/385138671485",,,"11 watchers",,
,,,,,"San Francisco, California, United States","195376816125",,"7500","US $7,500.00","iroccollectibles",,"","2007 UD Hawaii Lebron James Auto /34 Bgs 9 10 Mint POP 1/1 Cavaliers Lakers","Sports Trading Card",,"https://www.ebay.com/itm/195376816125",,,"Ships from United States",,
,,,,,"San Francisco, California, United States","195376816127",,"7500","US $7,500.00","iroccollectibles",,"","1998 Bowman Chrome Peyton Manning Rookie Refractor Psa 10 Indianapolis Colts RC","Sports Trading Card",,"https://www.ebay.com/itm/195376816127",,,"Ships from United States",,
,,,,,"Irvine, California, United States","255870362073",,"7500","US $7,500.00","ninjaboy819",,"","2019 Bowman Draft ADLEY RUTSCHMAN Chrome Gold Wave Refractor /50 Auto PSA 10 GEM",,,"https://www.ebay.com/itm/255870362073",,,"Ships from United States",,
,,,,,"Opelika, Alabama, United States","265726641345",,"7500","US $7,500.00","greatcustomstuff_14",,"","STEPHEN CURRY 2012-13 PANINI INNOVATION LASER CUT #35 BGS 9 🔥 1 PER 4 CASES 🔥","Sports Trading Card",,"https://www.ebay.com/itm/265726641345",,,"Ships from United States","7 watchers",
,,,,,"Fair Oaks, California, United States","403806128417",,"7500","US $7,500.00","artda10",,"","2014  1/1  ROOKIE JULIANNA PENA TUF UFC CHAMPIONSHIP MINT CARD ONE OF ONE","Sports Trading Card",,"https://www.ebay.com/itm/403806128417",,,"Ships from United States",,
,,,,,"San Francisco, California, United States","195376816132",,"7500","US $7,500.00","iroccollectibles",,"","2005 Exquisite Kareem Abdul Jabbar Magic Johnson Patch Auto /5 Showtime Pop 1/1","Sports Trading Card",,"https://www.ebay.com/itm/195376816132",,,"Ships from United States",,
,,,,,"Hilmar, California, United States","404023832911",,"7500","US $7,500.00","waxnutz",,"","2020 Panini Black Rookie Influx Justin Herbert 1/1 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥","Sports Trading Card",,"https://www.ebay.com/itm/404023832911",,,"Ships from United States",,
,,,,,"San Francisco, California, United States","195376816133",,"7500","US $7,500.00","iroccollectibles",,"","2020 Panini On The Horizon Tom Brady Refractor Bgs 9.5 Pop 1/1 NE Patriots","Sports Trading Card",,"https://www.ebay.com/itm/195376816133",,,"Ships from United States",,
,,,,,"Harrison, Michigan, United States","255305725268",,"7499.99","US $7,499.99","myextracards",,"","2000 Upper Deck Black Diamond #126 Tom Brady RC PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/255305725268",,,"15 watchers",,
,,,,,"North Highlands, California, United States","225277167517",,"7500","US $7,500.00","yellowkid24",,"","2017 Optic Jayson Tatum Rookie GOLD Sig Series PRIZM AUTO PSA 9 Celtics RC Rare","Sports Trading Card",,"https://www.ebay.com/itm/225277167517",,,"Ships from United States",,
,,,,,"San Francisco, California, United States","195456960991",,"7500","US $7,500.00","iroccollectibles",,"","2003 Fleer E-X Kobe Bryant Jambalaya Bgs 9 W/ 10 Subgrade Los Angeles Lakers","Sports Trading Card",,"https://www.ebay.com/itm/195456960991",,,"Ships from United States",,
,,,,,"San Francisco, California, United States","195376816143",,"7500","US $7,500.00","iroccollectibles",,"","2018 Panini prizm Luka Doncic Rookie Auto Bgs 9.5 10 Dallas Mavericks True Gem","Sports Trading Card",,"https://www.ebay.com/itm/195376816143",,,"Ships from United States",,
,,,,,"Springville, Utah, United States","164714907412",,"7499.99","US $7,499.99","toystodd",,"","2017 Prestige PLATINUM XTRA Points PATRICK MAHOMES RC Card /25 PSA 9 MINT Pop 4","Sports Trading Card","Does not apply","https://www.ebay.com/itm/164714907412",,,"Returns accepted","Ships from United States","6 watchers"
,,,,,"San Francisco, California, United States","195423030116",,"7500","US $7,500.00","iroccollectibles",,"","2007 UD Goudey Sports Royalty Kevin Durant Rookie Auto Psa 10 10 Pop 1/1 RC","Sports Trading Card",,"https://www.ebay.com/itm/195423030116",,,"Ships from United States",,
,,,,,"Oakhurst, NJ, United States","175509354649",,"7500","US $7,500.00","monmouthcards",,"","2003 Topps Chrome #111 LeBron James PSA 10",,,"https://www.ebay.com/itm/175509354649",,,"Ships from United States","10 watchers",
,,,,,"New York, New York, United States","284804902599",,"7495","US $7,495.00","thegrimripper.ny",,"","2020 Panini Prizm WNBA Sabrina Ionescu Signatures Mojo Auto /25 PSA 10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/284804902599",,,"Ships from United States","26 watchers",
,,,,,"Marco Island, Florida, United States","194457854703",,"7500","US $7,500.00","consignmints",,"","1962 TOPPS #200 MICKEY MANTLE ISA 8 YANKEES HOF *AK0213",,"Does Not Apply","https://www.ebay.com/itm/194457854703",,,"Returns accepted","Ships from United States","7 watchers"
,,,,,"Chino, California, United States","144042838472",,"7499.96","US $7,499.96","sportsauthenticsusa",,"","Justin Herbert Signed Los Angeles Chargers 2020 Panini Mosaic Dual Gem 10 PSA 13","Sports Trading Card",,"https://www.ebay.com/itm/144042838472",,,"Ships from United States",,
,,,,,"Las Vegas, Nevada, United States","154990051028",,"7500","US $7,500.00","kelledamie",,"","2012 Panini Flawless Team Kobe Bryant AUTO  Emerald /5 #1 BGS 8.5    10 Auto","Sports Trading Card",,"https://www.ebay.com/itm/154990051028",,,"Ships from United States",,
,,,,,"San Francisco, California, United States","195376816159",,"7500","US $7,500.00","iroccollectibles",,"","2002-03 UD Sp Authentic Bill Russell Marks Of Distinction Auto /50 Bgs 9.5 Pop 2","Sports Trading Card",,"https://www.ebay.com/itm/195376816159",,,"Ships from United States","6 watchers",
,,,,,"Springville, Utah, United States","164991643917",,"7499.99","US $7,499.99","toystodd",,"","2017 Optic PINK REFRACTOR ~ DONOVAN MITCHELL RC Card /25 PSA 10 GEM MINT ~ Pop 4","Sports Trading Card","Does not apply","https://www.ebay.com/itm/164991643917",,,"Ships from United States",,
,,,,,"Fort Lauderdale, Florida, United States","265837329186",,"7500","US $7,500.00","collectablespologrounds",,"","1957 Topps Sandy Koufax PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/265837329186",,,"Ships from United States",,
,,,,,"Sun City, Arizona, United States","124770754235",,"7500","US $7,500.00","desertslabs",,"","2016-17 Panini Flawless Double Diamond #10 Magic Johnson 01/10 eBay 1/1 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/124770754235",,,"Ships from United States","8 watchers",
,,,,,"Salt Lake City, Utah, United States","394274788709",,"7500","US $7,500.00","slctreasures",,"","2017 Panini National Convention VIP James Harden Auto Black 1/1 PSA 10 t6643","Sports Trading Card",,"https://www.ebay.com/itm/394274788709",,,"Ships from United States",,
,,,,,"Gilroy, California, United States","384461737047",,"7500","US $7,500.00","ryazyburr-0",,"","1996-97 Skybox E-X2000 Credentials Kobe Bryant R 23KT Gold Purple Sign. LE Ins.","Sports Trading Card",,"https://www.ebay.com/itm/384461737047",,,"Ships from United States",,
,,,,,"Fountain Hills, Arizona, United States","154937833275",,"7499.99","US $7,499.99","colemcdaddy",,"","2019-20 Panini One And One RJ Barrett Rookie Gold /10 PSA 9 RC POP 1 SP 1/1 🔥","Sports Trading Card",,"https://www.ebay.com/itm/154937833275",,,"Ships from United States","8 watchers",
,,,,,"Hahnville, Louisiana, United States","334652109795",,"7499.99","US $7,499.99","2001cvette",,"","2017 Elite Patrick Mahomes #15/25 Auto Jersey # Purple Turn of the Century BGS 9","Sports Trading Card",,"https://www.ebay.com/itm/334652109795",,,"Ships from United States",,
,,,,,"Bellflower, California, United States","354026655627",,"7500","US $7,500.00","nofugazi_10",,"","2020 Select Justin Herbert Field Level Copper Die-Cut PSA 10 334/355! ROOKIE !","Sports Trading Card",,"https://www.ebay.com/itm/354026655627",,,"Ships from United States","6 watchers",
,,,,,"Las Vegas, Nevada, United States","165667828551",,"7500","US $7,500.00","specialkmaster",,"","2012 National Treasures Auto Phillip Rivers Game Worn NFL shield 1/1!!!","Sports Trading Card",,"https://www.ebay.com/itm/165667828551",,,"Ships from United States",,
,,,,,"Arroyo Grande, California, United States","125657779787",,"7500","US $7,500.00","cencal75",,"","Justin Jefferson 2020 Prizm Draft Picks Auto Vinyl /5 PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/125657779787",,,"Ships from United States",,
,,,,,"Moorestown, New Jersey, United States","275344765188",,"7499.99","US $7,499.99","flashpointmedia_llc",,"","2018 TOPPS HERITAGE SHOHEI OHTANI RC PSA CERT #600 MINT 9 AUTO 10; EX-RARE 3 POP","Sports Trading Card",,"https://www.ebay.com/itm/275344765188",,,"Ships from United States",,
,,,,,"Morehead City, North Carolina, United States","154504527449",,"7500","US $7,500.00","oceanviewcards",,"","2019-20 Select Courtside RJ Barrett Gold Prizm SSP RC  #/10  BGS 9.5 Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/154504527449",,,"Ships from United States","37 watchers",
,,,,,"Los Angeles, California, United States","115497838419",,"7499.99","US $7,499.99","atscards",,"","TOM BRADY 2009 Bowman Chrome BLUE Refractor #10 Patriots + Bucs PSA 10 /150","Sports Trading Card",,"https://www.ebay.com/itm/115497838419",,,"Ships from United States",,
,,,,,"Castaic, California, United States","115634178834",,"7499.99","US $7,499.99","scvsportscards",,"","2016 Topps Allen & Ginter Canelo Alvarez Red Ink Auto 5/10 #AGA-CA BGS 9.5/10","Sports Trading Card",,"https://www.ebay.com/itm/115634178834",,,"Ships from United States",,
,,,,,"Flagstaff, Arizona, United States","134205778935",,"7500","US $7,500.00","bradyforthewin12",,"","Tom Brady 2017 National Treasures Materials Game Worn JERSEY #’D 12/49 - PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/134205778935",,,"Ships from United States","26 watchers",
,,,,,"Santa Ana, California, United States","144131958102",,"7500","US $7,500.00","oahu8081",,"","2021 Prizm Draft Picks RUSSELL WILSON COLOR BLAST COLORBLAST PSA 10.","Sports Trading Card","Does not apply","https://www.ebay.com/itm/144131958102",,,"Ships from United States",,
,,,,,"Rockford, Illinois, United States","165766562263",,"7500","US $7,500.00","utestuff19",,"","2000 UD Black Diamond TOM BRADY RC Rookie GOLD 390/500 Card 126 Tough PSA Mint 9","Sports Trading Card","Does not apply","https://www.ebay.com/itm/165766562263",,,"Ships from United States","5 watchers",
,,,,,"Granada Hills, California, United States","255819973016",,"7500","US $7,500.00","robbgh15-8",,"","2018 Panini Prizm Anfernee Simons Mojo Prizm RC /25!! PSA 10!!!","Sports Trading Card",,"https://www.ebay.com/itm/255819973016",,,"Ships from United States","10 watchers",
,,,,,"Los Angeles, California, United States","353947901181",,"7500","US $7,500.00","cardifornication",,"","Bowman Tom Brady New England Patriots #236 Football Card BGS 9.5 Rookie RC Goat","Sports Trading Card",,"https://www.ebay.com/itm/353947901181",,,"Ships from United States","5 watchers",
,,,,,"Los Angeles, California, United States","393692716462",,"7500","US $7,500.00","ljax92",,"","2020 Contenders Justin Herbert Rookie Auto BGS 8.5, 10 Auto Los Angeles Chargers","Sports Trading Card",,"https://www.ebay.com/itm/393692716462",,,"Ships from United States",,
,,,,,"Charlotte, North Carolina, United States","373755666152",,"7500","US $7,500.00","richeast43",,"","2017 AARON JUDGE Topps Now RC Autograph AUTO Gem MINT PSA 10 LTD #'d 17/25 /READ",,,"https://www.ebay.com/itm/373755666152",,,"Returns accepted","Ships from United States",
,,,,,"Pine Brook, New Jersey, United States","165748920744",,"7500","US $7,500.00","topnotchsportscards",,"","2019-20 Mosaic Zion Williamson Blue Fluorescent /15 #269 PSA 10 RC","Sports Trading Card",,"https://www.ebay.com/itm/165748920744",,,"Ships from United States",,
,,,,,"Los Angeles, California, United States","204170401395",,"7500","US $7,500.00","fatboysports",,"","2020 Select Tua Tagovailoa Pop 1 GOLD RPA /10 PSA 9 Mint RC Auto 🐬 #RSM-TTA","Sports Trading Card",,"https://www.ebay.com/itm/204170401395",,,"Ships from United States",,
,,,,,"San Diego, California, United States","155063556091",,"7500","US $7,500.00","tyswe_44",,"","2018 Contenders Lamar Jackson Rookie Ticket #112A PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/155063556091",,,"Ships from United States",,
,,,,,"Culver City, California, United States","225285291472",,"7500","US $7,500.00","huebsch73",,"","1972 Comspec CONNIE HAWKINS PSA 7 NM","Sports Trading Card",,"https://www.ebay.com/itm/225285291472",,,"Ships from United States",,
,,,,,"Santa Ana, California, United States","314224179925",,"7499.99","US $7,499.99","sportscardoutlet_oc",,"","2021 Contenders Jalen Green Cracked Ice Ticket Auto /25 BGS 8.5 Auto 10 #102","Sports Trading Card",,"https://www.ebay.com/itm/314224179925",,,"Ships from United States","13 watchers",
,,,,,"Jefferson City, Missouri, United States","115501222706",,"7500","US $7,500.00","racingcurtis",,"","JOSH GIDDEY 2021-22 NATIONAL TREASURES ROOKIE PATCH AUTO RPA /75 THUNDER PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/115501222706",,,"Ships from United States","19 watchers",
,,,,,"Sherman Oaks, California, United States","225025074537",,"7500","US $7,500.00","shaya_cards",,"","Ja Morant 2019 Panini Prizm /199 Blue Prizm RC Rookie BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/225025074537",,,"Ships from United States","5 watchers",
,,,,,"Palm Desert, California, United States","203769635512",,"7500","US $7,500.00","jarose-1",,"","2018 Panini Flawless-⚡️Mahomes⚡️Kelce⚡️Hill- Triple Patch- Ruby 2/7 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/203769635512",,,"Returns accepted","Ships from United States",
,,,,,"Boca Raton, Florida, United States","165769023615",,"7499","US $7,499.00","aklingse",,"","2020 Mosaic Jalen Hurts Peacock Choice prizm PSA 10 Pop 6 Eagles Rare","Sports Trading Card",,"https://www.ebay.com/itm/165769023615",,,"Returns accepted","Ships from United States","7 watchers"
,,,,,"San Antonio, Texas, United States","154488550170",,"7500","US $7,500.00","whatsonsecondinc",,"","2011 Bowman Chrome Draft George Springer Auto Purple Refractor 1/10 BGS 9.5 10","Sports Trading Card",,"https://www.ebay.com/itm/154488550170",,,"Ships from United States",,
,,,,,"Fort Lauderdale, Florida, United States","125422788670",,"7500","US $7,500.00","bgn_cards",,"","DANIEL JONES 2019 Contenders RC Ticket CRACKED ICE Auto #/23 BGS 9.5/10 Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/125422788670",,,"Ships from United States","10 watchers",
,,,,,"Irvine, California, United States","255017660848",,"7500","US $7,500.00","dharpatel",,"","1979 O-Pee-Chee Hockey Wayne Gretzky ROOKIE RC #18 PSA 5 EX (PWCC-A) Centered","Sports Trading Card",,"https://www.ebay.com/itm/255017660848",,,"Ships from United States",,
,,,,,"Omaha, Nebraska, United States","144587865593",,"7500","US $7,500.00","cardshopomaha",,"","NOLAN GORMAN 2018 BOWMAN CHROME DRAFT RED REFRACTOR GEM MINT 9.5 BGS 4/5","Sports Trading Card",,"https://www.ebay.com/itm/144587865593",,,,,
,,,,,"Warren, New Jersey, United States","283400043389",,"7500","US $7,500.00","sportsphilanthropist",,"","2007-08 Exquisite Collection Trios Patches Gold Kobe/Garnett/LeBron 3/3 BGS","Sports Trading Card",,"https://www.ebay.com/itm/283400043389",,,"Ships from United States","25 watchers",
,,,,,"San Diego, California, United States","324599716083",,"7500","US $7,500.00","clutchhutch",,"","2019 Topps Heritage Fernando Tatis Jr RC Real One Auto","Sports Trading Card",,"https://www.ebay.com/itm/324599716083",,,"8 watchers",,
,,,,,"Chicago, Illinois, United States","403762887276",,"7499","US $7,499.00","bluek3788",,"","2021 Panini Optic Contenders FOTL Purple Pulsar /21 Mac Jones Auto Rookie Ticket","Sports Trading Card",,"https://www.ebay.com/itm/403762887276",,,"Ships from United States",,
,,,,,"Pacific Palisades, California, United States","385088731126",,"7500","US $7,500.00","dylancards5",,"","Jackie Robinson 1949 Bowman PSA 2 (Great Centering, Small Crease)","Sports Trading Card",,"https://www.ebay.com/itm/385088731126",,,"Ships from United States",,
,,,,,"Maple Lake, Minnesota, United States","284669787370",,"7499.99","US $7,499.99","lorilee99",,"","2021 UFC Prizm Khabib Nurmagomedov Instant Impact Gold /10 BGS 9.5 Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/284669787370",,,"Ships from United States",,
,,,,,"Allen, Texas, United States","324672563243",,"7499","US $7,499.00","setbarke4",,"","JASSON DOMINGUEZ 2020 Bowman Chrome ORANGE REFRACTOR /25 RC GEM MINT 9.5","Sports Trading Card","Does not apply","https://www.ebay.com/itm/324672563243",,,"Ships from United States","11 watchers",
,,,,,"Tallman, NY, USA, United States","362935638153",,"7499.99","US $7,499.99","tntnorthnj",,"","2001 Donruss Studio SAMPLE Rookie RC Albert Pujols 1/1 PSA 9 ONLY ONE GRADED",,"Does Not Apply","https://www.ebay.com/itm/362935638153",,,"Ships from United States","18 watchers",
,,,,,"Santaquin, Utah, United States","115109085535",,"7500","US $7,500.00","derekeveritt",,"","rocky maivia Rock1997 panini wwf superstars sticker rookie #114 psa 8 pop 45","Sports Trading Card",,"https://www.ebay.com/itm/115109085535",,,"Returns accepted","Ships from United States",
